Date,Close
4/24/17,114.86
4/25/17,115.48
4/26/17,114.97
4/27/17,115.43
4/28/17,115.5
5/1/17,116.68
5/2/17,118.09
5/3/17,116.57
5/4/17,115.86
5/5/17,116.04
5/8/17,116.86
5/9/17,120
5/10/17,119.98
5/11/17,120.16
5/12/17,120.34
5/15/17,121.4
5/16/17,124.02
5/17/17,120.72
5/18/17,121.27
5/19/17,123.22
5/22/17,124.75
5/23/17,122.93
5/24/17,122.81
5/25/17,123.63
5/26/17,123.99
5/30/17,123.91
5/31/17,122.46
6/1/17,123.97
6/2/17,124.13
6/5/17,125.37
6/6/17,124.62
6/7/17,125.64
6/8/17,142.34
6/9/17,139.44
6/12/17,139.08
6/13/17,136.6
6/14/17,136.67
6/15/17,135.08
6/16/17,134.87
6/19/17,139.47
6/20/17,138.38
6/21/17,143.29
6/22/17,142.27
6/23/17,143.01
6/26/17,142.73
6/27/17,141.53
6/28/17,143.95
6/29/17,140.81
6/30/17,140.9
7/3/17,140.99
7/5/17,144.87
7/6/17,142.2
7/7/17,142.43
7/10/17,143.81
7/11/17,145.81
7/12/17,149
7/13/17,149.52
7/14/17,151.83
7/17/17,151.23
7/18/17,153.75
7/19/17,153.15
7/20/17,152.11
7/21/17,151.89
7/24/17,152.26
7/25/17,152.44
7/26/17,155.79
7/27/17,154.15
7/28/17,157.56
7/31/17,154.95
8/1/17,154.73
8/2/17,151.91
8/3/17,153.32
8/4/17,153.33
8/7/17,158.84
8/8/17,157.5
8/9/17,157.49
8/10/17,151.77
8/11/17,151.7
8/14/17,154.61
8/15/17,157.75
8/16/17,159.5
8/17/17,163.92
8/18/17,167.5
8/21/17,169.25
8/22/17,174.46
8/23/17,175.8
8/24/17,175
8/25/17,171.74
8/28/17,168.3
8/29/17,167.41
8/30/17,171.25
8/31/17,171.74
9/1/17,171.04
9/5/17,169.92
9/6/17,168.14
9/7/17,170.48
9/8/17,169
9/11/17,174.06
9/12/17,175.31
9/13/17,178.97
9/14/17,177.1
9/15/17,176.7
9/18/17,179.98
9/19/17,180.07
9/20/17,177.95
9/21/17,177.39
9/22/17,178.14
9/25/17,169.59
9/26/17,167.02
9/27/17,170.99
9/28/17,170.24
9/29/17,172.71
10/2/17,173.61
10/3/17,178.56
10/4/17,178.71
10/5/17,178.89
10/6/17,179.2
10/9/17,182.09
10/10/17,183.12
10/11/17,184.69
10/12/17,180.53
10/13/17,178.45
10/16/17,179.56
10/17/17,175.32
10/18/17,179.61
10/19/17,177.93
10/20/17,177.32
10/23/17,173.13
10/24/17,173.7
10/25/17,170.22
10/26/17,170.32
10/27/17,176.15
10/30/17,181.58
10/31/17,184.89
11/1/17,186.08
11/2/17,184.81
11/3/17,183.21
11/6/17,187.84
11/7/17,188.51
11/8/17,185.9
11/9/17,185.13
11/10/17,186.41
11/13/17,184.54
11/14/17,181.79
11/15/17,181.48
11/16/17,185.43
11/17/17,185.13
11/20/17,188
11/21/17,190.9
11/22/17,189.84
11/24/17,191.19
11/27/17,188.03
11/28/17,186.69
11/29/17,179.91
11/30/17,177.08
12/1/17,174.61
12/4/17,169.58
12/5/17,168.96
12/6/17,172.63
12/7/17,174.47
12/8/17,177.62
12/11/17,179.29
12/12/17,174.64
12/13/17,176.47
12/14/17,171.75
12/15/17,173.55
12/18/17,173.37
12/19/17,171.28
12/20/17,172.64
12/21/17,175.32
12/22/17,176.29
12/26/17,172.33
12/27/17,172.97
12/28/17,172.3
12/29/17,172.43
1/2/18,183.65
1/3/18,184
1/4/18,185.71
1/5/18,190.7
1/8/18,190.33
1/9/18,190.8
1/10/18,189.79
1/11/18,188.75
1/12/18,187.79
1/16/18,182.4
1/17/18,183.83
1/18/18,184.4
1/19/18,184.05
1/22/18,184.02
1/23/18,192.28
1/24/18,195.53
1/25/18,198.33
1/26/18,205.22
1/29/18,203.01
1/30/18,199.66
1/31/18,204.29
2/1/18,192.22
2/2/18,187.31
2/5/18,180.53
2/6/18,185.17
2/7/18,180.3
2/8/18,173.7
2/9/18,176.67
2/12/18,177.44
2/13/18,179.25
2/14/18,186.76
2/15/18,187.45
2/16/18,183.68
2/20/18,187.19
2/21/18,188.82
2/22/18,188.75
2/23/18,193.29
2/26/18,194.19
2/27/18,188.26
2/28/18,186.14
3/1/18,181.99
3/2/18,179.76
3/5/18,181.6
3/6/18,187.37
3/7/18,189.05
3/8/18,187.18
3/9/18,190.55
3/12/18,192.74
3/13/18,188.41
3/14/18,192.56
3/15/18,199.06
3/16/18,200.28
3/19/18,194.53
3/20/18,198.95
3/21/18,195.3
3/22/18,184.65
3/23/18,181.2
3/26/18,190.5
3/27/18,181.89
3/28/18,178.91
3/29/18,183.54
4/2/18,177.61
4/3/18,174.67
4/4/18,172.07
4/5/18,172.57
4/6/18,167.52
4/9/18,169.87
4/10/18,177.1
4/11/18,175.36
4/12/18,175.92
4/13/18,172.04
4/16/18,174.7
4/17/18,178.7
4/18/18,182.68
4/19/18,181.39
4/20/18,179.11
4/23/18,175.57
4/24/18,173.09
4/25/18,170.22
4/26/18,173.9
4/27/18,177.16
4/30/18,178.54
5/1/18,179.5
5/2/18,181.45
5/3/18,182.45
5/4/18,188.89
5/7/18,195.35
5/8/18,196.31
5/9/18,195.43
5/10/18,195.96
5/11/18,194.36
5/14/18,198.64
5/15/18,196.61
5/16/18,198.11
5/17/18,196.02
5/18/18,195
5/21/18,197.64
5/22/18,195.87
5/23/18,196.8
5/24/18,197.37
5/25/18,199.2
5/29/18,198
5/30/18,197.98
5/31/18,198.01
6/1/18,204.34
6/4/18,208.95
6/5/18,208.37
6/6/18,208.3
6/7/18,203.62
6/8/18,205.07
6/11/18,205.7
6/12/18,209.08
6/13/18,206.62
6/14/18,210.86
6/15/18,208
6/18/18,208.57
6/19/18,204.43
6/20/18,206.23
6/21/18,202.21
6/22/18,202.01
6/25/18,191.25
6/26/18,191.42
6/27/18,185.02
6/28/18,188.38
6/29/18,185.53
7/2/18,186.36
7/3/18,184.75
7/5/18,186.88
7/6/18,192.27
7/9/18,192.75
7/10/18,192.55
7/11/18,187.42
7/12/18,190.17
7/13/18,190.04
7/16/18,190.35
7/17/18,192.66
7/18/18,190.79
7/19/18,187.34
7/20/18,187.25
7/23/18,187.04
7/24/18,189
7/25/18,197.98
7/26/18,194.18
7/27/18,189.42
7/30/18,184.82
7/31/18,187.23
8/1/18,185.27
8/2/18,182.6
8/3/18,180.84
8/6/18,178.62
8/7/18,179.92
8/8/18,177.52
8/9/18,177.19
8/10/18,180.01
8/13/18,177.68
8/14/18,172.53
8/15/18,169.83
8/16/18,171.99
8/17/18,172.78
8/20/18,176.29
8/21/18,177.92
8/22/18,177.85
8/23/18,172.23
8/24/18,174.23
8/27/18,180.65
8/28/18,178.19
8/29/18,178.5
8/30/18,174.6
8/31/18,175.01
9/4/18,170.44
9/5/18,164.23
9/6/18,159.87
9/7/18,162.37
9/10/18,156.36
9/11/18,157.46
9/12/18,161.46
9/13/18,165.53
9/14/18,164.74
9/17/18,158.89
9/18/18,156.65
9/19/18,162.63
9/20/18,165.88
9/21/18,164.63
9/24/18,163.16
9/25/18,164.25
9/26/18,165.4
9/27/18,166.32
9/28/18,164.76
10/1/18,162
10/2/18,160.23
10/3/18,162.37
10/4/18,156.13
10/5/18,154.63
10/8/18,151.14
10/9/18,146.94
10/10/18,138.29
10/11/18,141.9
10/12/18,147.29
10/15/18,144.16
10/16/18,149.6
10/17/18,148.14
10/18/18,142.02
10/19/18,142.93
10/22/18,148.8
10/23/18,146.65
10/24/18,139.61
10/25/18,144.6
10/26/18,142.87
10/29/18,133.38
10/30/18,136.33
10/31/18,142.28
11/1/18,151.25
11/2/18,147.59
11/5/18,144.64
11/6/18,147.44
11/7/18,152.5
11/8/18,148.99
11/9/18,144.85
11/12/18,142.82
11/13/18,146.98
11/14/18,150.44
11/15/18,156.22
11/16/18,154.1
11/19/18,149.53
11/20/18,145.98
11/21/18,149.41
11/23/18,150.33
11/26/18,156.01
11/27/18,156.46
11/28/18,159.34
11/29/18,156.28
11/30/18,160.86
12/3/18,163.74
12/4/18,158.34
12/6/18,155.83
12/7/18,153.06
12/10/18,151.43
12/11/18,151.83
12/12/18,151.5
12/13/18,151.48
12/14/18,149
12/17/18,143.98
12/18/18,140.82
12/19/18,137.14
12/20/18,135.11
12/21/18,132
12/24/18,131.89
12/26/18,138
12/27/18,138.45
12/28/18,139.09
12/31/18,137.07
1/2/19,136.7
1/3/19,130.6
1/4/19,139.75
1/7/19,143.1
1/8/19,146.79
1/9/19,151.92
1/10/19,151.69
1/11/19,151.32
1/14/19,149.27
1/15/19,150.88
1/16/19,154.84
1/17/19,155.97
1/18/19,157.02
1/22/19,152.15
1/23/19,152.03
1/24/19,155.86
1/25/19,159.21
1/28/19,158.92
1/29/19,156.88
1/30/19,166.82
1/31/19,168.49
2/1/19,167.97
2/4/19,166.7
2/5/19,171.83
2/6/19,171.52
2/7/19,166.96
2/8/19,167.36
2/11/19,167.45
2/12/19,168.71
2/13/19,169.4
2/14/19,168.38
2/15/19,166.15
2/19/19,170.18
2/20/19,170.71
2/21/19,171.66
2/22/19,176.92
2/25/19,183.25
2/26/19,183.54
2/27/19,184.58
2/28/19,183.03
3/1/19,183.88
3/4/19,187.25
3/5/19,185
3/6/19,184.17
3/7/19,177.32
3/8/19,175.03
3/11/19,180.41
3/12/19,180.63
3/13/19,180.7
3/14/19,180.36
3/15/19,180.97
3/18/19,181.83
3/19/19,182.14
3/20/19,181.28
3/21/19,181.5
3/22/19,176.26
3/25/19,178.77
3/26/19,178.08
3/27/19,177.03
3/28/19,177.73
3/29/19,182.45
4/1/19,180.89
4/2/19,181.74
4/3/19,178.32
4/4/19,181.07
4/5/19,185.35
4/8/19,186.5
4/9/19,187.19
4/10/19,186.19
4/11/19,184.98
4/12/19,188.91
4/15/19,183.07
4/16/19,185.78
4/17/19,187.55
4/18/19,186.94
4/22/19,185.38
