Date,Close
6/30/16,24.2
7/1/16,23.65
7/5/16,23.5
7/6/16,23.3
7/7/16,23.86
7/8/16,24.51
7/11/16,24.75
7/12/16,24.95
7/13/16,24.74
7/14/16,25.58
7/15/16,26.4
7/18/16,26.79
7/19/16,26.29
7/20/16,27.19
7/21/16,26.73
7/22/16,27.49
7/25/16,30.48
7/26/16,30.72
7/27/16,30.93
7/28/16,30.46
7/29/16,30.25
8/1/16,30.41
8/2/16,29.52
8/3/16,30.77
8/4/16,30.89
8/5/16,31.33
8/8/16,31.27
8/9/16,32.13
8/10/16,31.82
8/11/16,31.81
8/12/16,32.72
8/15/16,32.66
8/16/16,32.83
8/17/16,32
8/18/16,34.31
8/19/16,34.6
8/22/16,34.04
8/23/16,34.21
8/24/16,33.66
8/25/16,33.87
8/26/16,33.89
8/29/16,34.53
8/30/16,34.55
8/31/16,35.12
9/1/16,34.5
9/2/16,35.24
9/6/16,36.25
9/7/16,37.35
9/8/16,37.6
9/9/16,36.43
9/12/16,37.35
9/13/16,37.19
9/14/16,38.3
9/15/16,39.15
9/16/16,39.21
9/19/16,40.55
9/20/16,39.87
9/21/16,40.32
9/22/16,41.79
9/23/16,40.97
9/26/16,40.98
9/27/16,41.84
9/28/16,41.99
9/29/16,41.36
9/30/16,41.77
10/3/16,41.45
10/4/16,42.12
10/5/16,43.37
10/6/16,44.48
10/7/16,44.24
10/10/16,44.5
10/11/16,40.73
10/12/16,40.97
10/13/16,40.73
10/14/16,40.47
10/17/16,40.25
10/18/16,40.39
10/19/16,40.64
10/20/16,41.04
10/21/16,40.4
10/24/16,41.4
10/25/16,40.85
10/26/16,40.65
10/27/16,38.9
10/28/16,37.45
10/31/16,33.6
11/1/16,35.8
11/2/16,35.6
11/3/16,35.45
11/4/16,34.4
11/7/16,35.85
11/8/16,36.5
11/9/16,36.5
11/10/16,34.7
11/11/16,36.6
11/14/16,37.45
11/15/16,38.8
11/16/16,40.65
11/17/16,41.55
11/18/16,42.2
11/21/16,40.5
11/22/16,41.1
11/23/16,41.3
11/25/16,41.2
11/28/16,41.3
11/29/16,41.35
11/30/16,40.1
12/1/16,37.8
12/2/16,37
12/5/16,39.5
12/6/16,40
12/7/16,39.6
12/8/16,43.5
12/9/16,42.4
12/12/16,41.6
12/13/16,40.5
12/14/16,38.9
12/15/16,40.2
12/16/16,39.1
12/19/16,39.95
12/20/16,40.2
12/21/16,40.3
12/22/16,39.9
12/23/16,40.5
12/27/16,41.15
12/28/16,39.4
12/29/16,39.3
12/30/16,38.65
1/3/17,37.3
1/4/17,37.6
1/5/17,36.8
1/6/17,36.55
1/9/17,36.35
1/10/17,37.5
1/11/17,36.55
1/12/17,36.05
1/13/17,36.35
1/17/17,34.9
1/18/17,34.7
1/19/17,35.1
1/20/17,35.15
1/23/17,34.4
1/24/17,37.7
1/25/17,38.55
1/26/17,37.75
1/27/17,37.4
1/30/17,36.75
1/31/17,37.95
2/1/17,38.1
2/2/17,37.85
2/3/17,38.85
2/6/17,38.8
2/7/17,40.2
2/8/17,45.85
2/9/17,46.6
2/10/17,47.45
2/13/17,49.55
2/14/17,50.5
2/15/17,49.45
2/16/17,51.85
2/17/17,51.1
2/21/17,52.55
2/22/17,49.65
2/23/17,48.7
2/24/17,47.8
2/27/17,46.45
2/28/17,45.9
3/1/17,47.9
3/2/17,45.75
3/3/17,46.7
3/6/17,47.2
3/7/17,46.5
3/8/17,45.5
3/9/17,45.85
3/10/17,45.8
3/13/17,44.85
3/14/17,43.1
3/15/17,45.65
3/16/17,48.9
3/17/17,49.45
3/20/17,49.2
3/21/17,48.45
3/22/17,51.45
3/23/17,51.5
3/24/17,53.5
3/27/17,54.15
3/28/17,54.7
3/29/17,53.55
3/30/17,53.7
3/31/17,53.35
4/3/17,51.5
4/4/17,50.45
4/5/17,47.95
4/6/17,49
4/7/17,48.2
4/10/17,47.15
4/11/17,45.7
4/12/17,44.25
4/13/17,44.1
4/17/17,45
4/18/17,45.3
4/19/17,42.95
4/20/17,43.9
4/21/17,45.2
4/24/17,47.45
4/25/17,47.35
4/26/17,43.55
4/27/17,43.8
4/28/17,42.75
5/1/17,43.7
5/2/17,42.75
5/3/17,42.75
5/4/17,47
5/5/17,49.45
5/8/17,49.5
5/9/17,51.35
5/10/17,52.8
5/11/17,51.6
5/12/17,53.4
5/15/17,54.55
5/16/17,56.55
5/17/17,52.05
5/18/17,53.05
5/19/17,53.35
5/22/17,57.35
5/23/17,56.85
5/24/17,56.2
5/25/17,56.45
5/26/17,58.5
5/30/17,58.5
5/31/17,57.05
6/1/17,58.55
6/2/17,58.3
6/5/17,57.8
6/6/17,62.85
6/7/17,63.5
6/8/17,65.1
6/9/17,60.5
6/12/17,61
6/13/17,62.55
6/14/17,62.15
6/15/17,61.55
6/16/17,63.1
6/19/17,62.85
6/20/17,62.45
6/21/17,62.5
6/22/17,62.45
6/23/17,64
6/26/17,62.65
6/27/17,59.35
6/28/17,60.2
6/29/17,57.3
6/30/17,57.05
7/3/17,57.9
7/5/17,58.25
7/6/17,58.5
7/7/17,61.6
7/10/17,61.6
7/11/17,61.35
7/12/17,60.35
7/13/17,64.05
7/14/17,63.8
7/17/17,61.35
7/18/17,60.7
7/19/17,61.55
7/20/17,60.45
7/21/17,63.35
7/24/17,67.95
7/25/17,66.95
7/26/17,64.9
7/27/17,61.9
7/28/17,61.9
7/31/17,62.6
8/1/17,63.7
8/2/17,61.7
8/3/17,62.45
8/4/17,58.85
8/7/17,58.75
8/8/17,59.25
8/9/17,57.4
8/10/17,53.05
8/11/17,51.95
8/14/17,54.1
8/15/17,53
8/16/17,53
8/17/17,51.35
8/18/17,52
8/21/17,51.1
8/22/17,54.35
8/23/17,56
8/24/17,57.45
8/25/17,56.7
8/28/17,56.6
8/29/17,56
8/30/17,56.8
8/31/17,56.85
9/1/17,57.25
9/5/17,58.2
9/6/17,57.85
9/7/17,57.4
9/8/17,56.4
9/11/17,58.5
9/12/17,57.25
9/13/17,58.8
9/14/17,57
9/15/17,57.25
9/18/17,59.35
9/19/17,59.25
9/20/17,56.65
9/21/17,55.05
9/22/17,55.1
9/25/17,51.9
9/26/17,50.8
9/27/17,55
9/28/17,55.2
9/29/17,54.35
10/2/17,55.6
10/3/17,54.55
10/4/17,56.05
10/5/17,55.3
10/6/17,58.6
10/9/17,58.6
10/10/17,57.8
10/11/17,58
10/12/17,58.95
10/13/17,57.7
10/16/17,55.75
10/17/17,56.1
10/18/17,56.5
10/19/17,56.05
10/20/17,55.95
10/23/17,59.5
10/24/17,63.1
10/25/17,61.35
10/26/17,61.65
10/27/17,62.6
10/30/17,64.75
10/31/17,63.15
11/1/17,63.2
11/2/17,58.85
11/3/17,59.3
11/6/17,57.4
11/7/17,56
11/8/17,57.35
11/9/17,55.45
11/10/17,57.15
11/13/17,57.65
11/14/17,55.8
11/15/17,56.45
11/16/17,57.65
11/17/17,57.5
11/20/17,57.95
11/21/17,59.33
11/22/17,60.25
11/24/17,60.3
11/27/17,58.15
11/28/17,57.3
11/29/17,54.1
11/30/17,54.05
12/1/17,52.25
12/4/17,47.15
12/5/17,47.15
12/6/17,46.4
12/7/17,48.55
12/8/17,49.6
12/11/17,53.5
12/12/17,51.75
12/13/17,50.28
12/14/17,50.93
12/15/17,52.15
12/18/17,52.35
12/19/17,53.4
12/20/17,53.9
12/21/17,53.35
12/22/17,52.8
12/26/17,49.7
12/27/17,50.05
12/28/17,49.05
12/29/17,48.9
1/2/18,50.15
1/3/18,50.9
1/4/18,50.2
1/5/18,51.1
1/8/18,51.75
1/9/18,50.45
1/10/18,51.65
1/11/18,53
1/12/18,53.2
1/16/18,51.65
1/17/18,51.5
1/18/18,51.7
1/19/18,48.85
1/22/18,45.2
1/23/18,44.1
1/24/18,44.45
1/25/18,44.5
1/26/18,44.25
1/29/18,44.35
1/30/18,44.95
1/31/18,46.3
2/1/18,47.9
2/2/18,44.85
2/5/18,42.6
2/6/18,51.65
2/7/18,53.6
2/8/18,55.4
2/9/18,57.2
2/12/18,56.9
2/13/18,57.55
2/14/18,57.1
2/15/18,58.45
2/16/18,59.05
2/20/18,58.75
2/21/18,58.8
2/22/18,58.1
2/23/18,59.4
2/26/18,60.55
2/27/18,60.1
2/28/18,61
3/1/18,61.55
3/2/18,63.28
3/5/18,63.9
3/6/18,65.3
3/7/18,65.3
3/8/18,65.35
3/9/18,68.97
3/12/18,72
3/13/18,71.9
3/14/18,73.2
3/15/18,71.2
3/16/18,69.95
3/19/18,69.05
3/20/18,69.4
3/21/18,69.8
3/22/18,69.05
3/23/18,67.35
3/26/18,67.95
3/27/18,66.4
3/28/18,62.2
3/29/18,63.8
4/2/18,61.5
4/3/18,60.4
4/4/18,62.3
4/5/18,60.5
4/6/18,59.15
4/9/18,59.3
4/10/18,60.75
4/11/18,63.5
4/12/18,64.25
4/13/18,64.3
4/16/18,58.48
4/17/18,61.95
4/18/18,63.05
4/19/18,60.05
4/20/18,58.85
4/23/18,54.45
4/24/18,55.45
4/25/18,51.2
4/26/18,51.8
4/27/18,50.2
4/30/18,50.45
5/1/18,52.65
5/2/18,58.5
5/3/18,58.6
5/4/18,58.95
5/7/18,61.45
5/8/18,63.55
5/9/18,63.65
5/10/18,63.35
5/11/18,63.1
5/14/18,64.5
5/15/18,63.55
5/16/18,63.65
5/17/18,62.75
5/18/18,62.4
5/21/18,62.5
5/22/18,63.25
5/23/18,63.3
5/24/18,62.3
5/25/18,63.35
5/29/18,62.95
5/30/18,59.9
5/31/18,58.75
6/1/18,61.3
6/4/18,60.6
6/5/18,60.8
6/6/18,61.35
6/7/18,61.1
6/8/18,59
6/11/18,59
6/12/18,59.95
6/13/18,58.9
6/14/18,59.05
6/15/18,57
6/18/18,57.35
6/19/18,55.65
6/20/18,56.5
6/21/18,58.05
6/22/18,57.7
6/25/18,55.15
6/26/18,57.1
6/27/18,55.95
6/28/18,56.75
6/29/18,57.9
7/2/18,58.9
7/3/18,55.05
7/5/18,56.3
7/6/18,57.95
7/9/18,56.3
7/10/18,57.3
7/11/18,56.15
7/12/18,58.45
7/13/18,58.85
7/16/18,57.85
7/17/18,59.3
7/18/18,59.3
7/19/18,59.4
7/20/18,54.4
7/23/18,54.4
7/24/18,53.15
7/25/18,53.55
7/26/18,54.75
7/27/18,53.2
7/30/18,52.1
7/31/18,52.25
8/1/18,53.45
8/2/18,53.5
8/3/18,54.85
8/6/18,56.1
8/7/18,57.85
8/8/18,56.5
8/9/18,58.45
8/10/18,58.6
8/13/18,58.3
8/14/18,59.6
8/15/18,59.2
8/16/18,60.3
8/17/18,59.95
8/20/18,60.15
8/21/18,61.85
8/22/18,63.15
8/23/18,64.6
8/24/18,65.1
8/27/18,66.4
8/28/18,68.15
8/29/18,68.8
8/30/18,68.4
8/31/18,67.9
9/4/18,67.9
9/5/18,68.1
9/6/18,64.9
9/7/18,65.8
9/10/18,65.15
9/11/18,61.3
9/12/18,60.7
9/13/18,60.05
9/14/18,61
9/17/18,60.95
9/18/18,60.4
9/19/18,60.25
9/20/18,63.15
9/21/18,61.5
9/24/18,62.15
9/25/18,62.6
9/26/18,61.25
9/27/18,61.25
9/28/18,59.95
10/1/18,60.14
10/2/18,60.21
10/3/18,61.16
10/4/18,59.36
10/5/18,54.92
10/8/18,55.99
10/9/18,57.26
10/10/18,55.58
10/11/18,56.94
10/12/18,58.3
10/15/18,58.44
10/16/18,61.93
10/17/18,62.36
10/18/18,62.22
10/19/18,62.08
10/22/18,59.11
10/23/18,57.84
10/24/18,53.45
10/25/18,55.53
10/26/18,55.52
10/29/18,53.04
10/30/18,54.78
10/31/18,54.65
11/1/18,56.32
11/2/18,52.34
11/5/18,53.37
11/6/18,55.1
11/7/18,56.92
11/8/18,58.32
11/9/18,55.95
11/12/18,37.5
11/13/18,38.95
11/14/18,38.85
11/15/18,41.08
11/16/18,41.52
11/19/18,39.44
11/20/18,39.93
11/21/18,40.28
11/23/18,39.85
11/26/18,43.06
11/27/18,42.81
11/28/18,44.21
11/29/18,44.39
11/30/18,44.47
12/3/18,47.77
12/4/18,45.12
12/6/18,44.73
12/7/18,41.91
12/10/18,43.4
12/11/18,44.17
12/12/18,44.86
12/13/18,43.86
12/14/18,43.46
12/17/18,42.83
12/18/18,42.22
12/19/18,41.72
12/20/18,40.83
12/21/18,37.98
12/24/18,37.55
12/26/18,40.1
12/27/18,40.67
12/28/18,41.57
12/31/18,42.01
1/2/19,42.59
1/3/19,39.01
1/4/19,41.79
1/7/19,42.23
1/8/19,43.46
1/9/19,44.75
1/10/19,45.09
1/11/19,45.73
1/14/19,45.35
1/15/19,45.91
1/16/19,45.69
1/17/19,46
1/18/19,47.03
1/22/19,45.33
1/23/19,46
1/24/19,47.74
1/25/19,49.04
1/28/19,47.31
1/29/19,44.36
1/30/19,46.84
1/31/19,48.91
2/1/19,49.92
2/4/19,49.64
2/5/19,47.25
2/6/19,46.75
2/7/19,42.71
2/8/19,42.33
2/11/19,44.25
2/12/19,44.44
2/13/19,45.52
2/14/19,45.75
2/15/19,46.65
2/19/19,46.89
2/20/19,48.07
2/21/19,47.53
2/22/19,50.61
2/25/19,51.24
2/26/19,50.84
2/27/19,50.61
2/28/19,49.75
3/1/19,50.01
3/4/19,50.76
3/5/19,47.81
3/6/19,46.89
3/7/19,46.33
3/8/19,46.86
3/11/19,49.56
3/12/19,50.05
3/13/19,51.5
3/14/19,51.37
3/15/19,53.5
3/18/19,52.68
3/19/19,51.24
3/20/19,49.66
3/21/19,52.1
3/22/19,52.84
3/25/19,51.9
3/26/19,53.41
3/27/19,54.88
3/28/19,55.17
3/29/19,56.54
4/1/19,57.6
4/2/19,57.9
4/3/19,58.59
4/4/19,59.05
4/5/19,58.71
4/8/19,59.11
4/9/19,59.05
4/10/19,59.89
4/11/19,58.89
4/12/19,60.65
4/15/19,60.73
4/16/19,60.73
4/17/19,60.14
4/18/19,60.75
4/22/19,60.25
