Date,Close
11/18/15,3.34
11/19/15,3.25
11/20/15,3.29
11/23/15,3.31
11/24/15,3.31
11/25/15,3.39
11/27/15,3.43
11/30/15,3.38
12/1/15,3.21
12/2/15,3.14
12/3/15,3.08
12/4/15,3
12/7/15,3.03
12/8/15,3
12/9/15,2.92
12/10/15,2.93
12/11/15,2.79
12/14/15,2.87
12/15/15,3
12/16/15,3.14
12/17/15,2.98
12/18/15,2.95
12/21/15,2.38
12/22/15,2.23
12/23/15,2.51
12/24/15,2.5
12/28/15,2.51
12/29/15,2.5
12/30/15,2.49
12/31/15,2.43
1/4/16,2.42
1/5/16,2.39
1/6/16,2.34
1/7/16,2.19
1/8/16,2.41
1/11/16,2.46
1/12/16,2.23
1/13/16,2.12
1/14/16,2.19
1/15/16,2.18
1/19/16,2.27
1/20/16,2.22
1/21/16,2.21
1/22/16,2.38
1/25/16,2.3
1/26/16,2.3
1/27/16,2.28
1/28/16,2.2
1/29/16,2.21
2/1/16,2.2
2/2/16,2.07
2/3/16,2.01
2/4/16,2.67
2/5/16,2.74
2/8/16,2.7
2/9/16,2.89
2/10/16,3.03
2/11/16,3.27
2/12/16,3.16
2/16/16,3.38
2/17/16,3.58
2/18/16,3.74
2/19/16,3.9
2/22/16,3.78
2/23/16,3.71
2/24/16,3.69
2/25/16,3.92
2/26/16,3.84
2/29/16,3.71
3/1/16,3.32
3/2/16,3.39
3/3/16,3.15
3/4/16,3.18
3/7/16,3.19
3/8/16,3
3/9/16,3.11
3/10/16,3.08
3/11/16,3.24
3/14/16,3.22
3/15/16,3.05
3/16/16,3.13
3/17/16,3.14
3/18/16,3.16
3/21/16,3.07
3/22/16,3.08
3/23/16,2.86
3/24/16,2.93
3/28/16,2.69
3/29/16,2.81
3/30/16,2.8
3/31/16,2.82
4/1/16,2.8
4/4/16,2.7
4/5/16,2.99
4/6/16,2.95
4/7/16,2.83
4/8/16,2.86
4/11/16,2.82
4/12/16,2.88
4/13/16,3.02
4/14/16,3.02
4/15/16,2.96
4/18/16,2.95
4/19/16,2.92
4/20/16,2.93
4/21/16,2.91
4/22/16,2.87
4/25/16,2.8
4/26/16,2.79
4/27/16,2.75
4/28/16,2.71
4/29/16,2.67
5/2/16,2.72
5/3/16,2.67
5/4/16,2.3
5/5/16,2.28
5/6/16,2.26
5/9/16,2.27
5/10/16,2.36
5/11/16,2.33
5/12/16,2.3
5/13/16,2.29
5/16/16,2.45
5/17/16,2.36
5/18/16,2.34
5/19/16,2.48
5/20/16,2.48
5/23/16,2.44
5/24/16,2.5
5/25/16,2.46
5/26/16,2.39
5/27/16,2.39
5/31/16,2.39
6/1/16,2.36
6/2/16,2.41
6/3/16,2.38
6/6/16,2.34
6/7/16,2.34
6/8/16,2.33
6/9/16,2.3
6/10/16,2.26
6/13/16,2.22
6/14/16,2.26
6/15/16,2.34
6/16/16,2.34
6/17/16,2.3
6/20/16,2.38
6/21/16,2.32
6/22/16,2.29
6/23/16,2.39
6/24/16,2.32
6/27/16,2.18
6/28/16,2.11
6/29/16,2.18
6/30/16,2.2
7/1/16,2.27
7/5/16,2.28
7/6/16,2.24
7/7/16,2.3
7/8/16,2.35
7/11/16,2.43
7/12/16,2.49
7/13/16,2.48
7/14/16,2.49
7/15/16,2.56
7/18/16,2.86
7/19/16,2.64
7/20/16,2.64
7/21/16,2.58
7/22/16,2.56
7/25/16,2.47
7/26/16,2.39
7/27/16,2.4
7/28/16,2.35
7/29/16,2.34
8/1/16,2.42
8/2/16,2.29
8/3/16,2.23
8/4/16,2.19
8/5/16,2.23
8/8/16,2.24
8/9/16,2.21
8/10/16,2.14
8/11/16,2.17
8/12/16,2.16
8/15/16,2.26
8/16/16,2.21
8/17/16,2.18
8/18/16,2.2
8/19/16,2.27
8/22/16,2.26
8/23/16,2.27
8/24/16,2.3
8/25/16,2.28
8/26/16,2.34
8/29/16,2.36
8/30/16,2.36
8/31/16,2.35
9/1/16,2.3
9/2/16,2.32
9/6/16,2.34
9/7/16,2.3
9/8/16,2.33
9/9/16,2.28
9/12/16,2.29
9/13/16,2.27
9/14/16,2.18
9/15/16,2.21
9/16/16,2.22
9/19/16,2.2
9/20/16,2.17
9/21/16,2.2
9/22/16,2.21
9/23/16,2.22
9/26/16,2.19
9/27/16,2.22
9/28/16,2.22
9/29/16,2.18
9/30/16,2.24
10/3/16,2.21
10/4/16,2.2
10/5/16,2.23
10/6/16,2.23
10/7/16,2.19
10/10/16,2.18
10/11/16,2.13
10/12/16,2.11
10/13/16,2.06
10/14/16,2.04
10/17/16,2.02
10/18/16,2.06
10/19/16,2.05
10/20/16,2.02
10/21/16,2.01
10/24/16,2.05
10/25/16,2
10/26/16,2.03
10/27/16,2.01
10/28/16,1.99
10/31/16,1.98
11/1/16,1.91
11/2/16,1.88
11/3/16,1.94
11/4/16,1.83
11/7/16,1.85
11/8/16,1.86
11/9/16,1.93
11/10/16,1.86
11/11/16,1.96
11/14/16,2.1
11/15/16,2.06
11/16/16,1.97
11/17/16,2.15
11/18/16,2.2
11/21/16,2.36
11/22/16,2.27
11/23/16,2.3
11/25/16,2.23
11/28/16,2.29
11/29/16,2.19
11/30/16,2.25
12/1/16,2.16
12/2/16,2.12
12/5/16,2.18
12/6/16,2.24
12/7/16,2.34
12/8/16,2.3
12/9/16,2.34
12/12/16,2.19
12/13/16,2.16
12/14/16,2.12
12/15/16,2.09
12/16/16,2.17
12/19/16,2.14
12/20/16,2.24
12/21/16,2.14
12/22/16,2.1
12/23/16,2.03
12/27/16,1.98
12/28/16,1.96
12/29/16,1.97
12/30/16,1.94
1/3/17,2
1/4/17,2.06
1/5/17,2.1
1/6/17,2.18
1/9/17,2.18
1/10/17,2.24
1/11/17,2.17
1/12/17,2.12
1/13/17,2.15
1/17/17,2.23
1/18/17,2.24
1/19/17,2.26
1/20/17,2.29
1/23/17,2.29
1/24/17,2.34
1/25/17,2.32
1/26/17,2.3
1/27/17,2.28
1/30/17,2.26
1/31/17,2.3
2/1/17,2.44
2/2/17,2.49
2/3/17,2.43
2/6/17,2.48
2/7/17,2.55
2/8/17,2.49
2/9/17,2.18
2/10/17,2.13
2/13/17,2.11
2/14/17,2.12
2/15/17,2.12
2/16/17,2.09
2/17/17,2.06
2/21/17,2.06
2/22/17,2.07
2/23/17,2
2/24/17,1.97
2/27/17,2
2/28/17,1.93
3/1/17,1.95
3/2/17,1.91
3/3/17,1.92
3/6/17,1.85
3/7/17,1.88
3/8/17,1.9
3/9/17,1.96
3/10/17,2.01
3/13/17,2.1
3/14/17,2.03
3/15/17,2.09
3/16/17,2.14
3/17/17,2.14
3/20/17,2.13
3/21/17,2.05
3/22/17,2.04
3/23/17,2.12
3/24/17,2.13
3/27/17,2.2
3/28/17,2.22
3/29/17,2.38
3/30/17,2.43
3/31/17,2.27
4/3/17,2.26
4/4/17,2.28
4/5/17,2.24
4/6/17,2.28
4/7/17,2.27
4/10/17,2.27
4/11/17,2.29
4/12/17,2.25
4/13/17,2.25
4/17/17,2.31
4/18/17,2.28
4/19/17,2.35
4/20/17,2.35
4/21/17,2.31
4/24/17,2.33
4/25/17,2.34
4/26/17,2.34
4/27/17,2.28
4/28/17,2.31
5/1/17,2.38
5/2/17,2.43
5/3/17,2.46
5/4/17,2.4
5/5/17,2.5
5/8/17,2.59
5/9/17,2.56
5/10/17,2.62
5/11/17,2.65
5/12/17,2.68
5/15/17,2.67
5/16/17,2.71
5/17/17,2.57
5/18/17,2.59
5/19/17,2.62
5/22/17,2.65
5/23/17,2.68
5/24/17,2.66
5/25/17,2.63
5/26/17,2.61
5/30/17,2.62
5/31/17,2.54
6/1/17,2.63
6/2/17,2.66
6/5/17,2.7
6/6/17,2.7
6/7/17,2.62
6/8/17,2.63
6/9/17,2.56
6/12/17,2.51
6/13/17,2.53
6/14/17,2.48
6/15/17,2.45
6/16/17,2.47
6/19/17,2.53
6/20/17,2.6
6/21/17,2.62
6/22/17,2.65
6/23/17,2.7
6/26/17,2.67
6/27/17,2.57
6/28/17,2.64
6/29/17,2.55
6/30/17,2.5
7/3/17,2.48
7/5/17,2.5
7/6/17,2.44
7/7/17,2.46
7/10/17,2.49
7/11/17,2.5
7/12/17,2.55
7/13/17,2.57
7/14/17,2.57
7/17/17,2.58
7/18/17,2.59
7/19/17,2.64
7/20/17,2.62
7/21/17,2.74
7/24/17,2.76
7/25/17,2.76
7/26/17,2.83
7/27/17,2.75
7/28/17,2.74
7/31/17,2.73
8/1/17,2.74
8/2/17,2.89
8/3/17,3.02
8/4/17,3.06
8/7/17,3.09
8/8/17,3.13
8/9/17,3.1
8/10/17,3.02
8/11/17,3.08
8/14/17,3.1
8/15/17,3.09
8/16/17,3.11
8/17/17,3.06
8/18/17,3.2
8/21/17,3.27
8/22/17,3.43
8/23/17,3.42
8/24/17,3.4
8/25/17,3.37
8/28/17,3.43
8/29/17,3.5
8/30/17,3.53
8/31/17,3.64
9/1/17,3.64
9/5/17,3.43
9/6/17,3.42
9/7/17,3.5
9/8/17,3.44
9/11/17,3.51
9/12/17,3.56
9/13/17,3.55
9/14/17,3.59
9/15/17,3.68
9/18/17,3.78
9/19/17,3.74
9/20/17,3.78
9/21/17,3.59
9/22/17,3.65
9/25/17,3.55
9/26/17,3.54
9/27/17,3.67
9/28/17,3.69
9/29/17,3.76
10/2/17,3.78
10/3/17,3.77
10/4/17,3.7
10/5/17,3.71
10/6/17,3.76
10/9/17,3.65
10/10/17,3.59
10/11/17,3.8
10/12/17,4.17
10/13/17,4.33
10/16/17,4.42
10/17/17,4.63
10/18/17,4.34
10/19/17,4.37
10/20/17,4.43
10/23/17,4.28
10/24/17,4.18
10/25/17,3.96
10/26/17,3.73
10/27/17,3.89
10/30/17,3.93
10/31/17,4.01
11/1/17,3.89
11/2/17,3.85
11/3/17,3.77
11/6/17,3.71
11/7/17,3.63
11/8/17,3.92
11/9/17,3.86
11/10/17,3.9
11/13/17,3.98
11/14/17,3.97
11/15/17,3.87
11/16/17,4.09
11/17/17,4.1
11/20/17,4.28
11/21/17,4.27
11/22/17,4.37
11/24/17,4.31
11/27/17,4.31
11/28/17,4.26
11/29/17,3.97
11/30/17,3.91
12/1/17,4.01
12/4/17,3.91
12/5/17,4.09
12/6/17,4.21
12/7/17,4.3
12/8/17,4.17
12/11/17,4.68
12/12/17,4.56
12/13/17,4.64
12/14/17,4.52
12/15/17,4.45
12/18/17,4.06
12/19/17,3.56
12/20/17,3.66
12/21/17,3.65
12/22/17,3.62
12/26/17,3.64
12/27/17,3.7
12/28/17,3.65
12/29/17,3.64
1/2/18,3.63
1/3/18,3.65
1/4/18,3.67
1/5/18,3.81
1/8/18,3.8
1/9/18,3.62
1/10/18,3.68
1/11/18,3.8
1/12/18,3.77
1/16/18,3.69
1/17/18,3.82
1/18/18,3.83
1/19/18,3.8
1/22/18,3.76
1/23/18,3.74
1/24/18,3.73
1/25/18,3.71
1/26/18,3.73
1/29/18,3.68
1/30/18,3.65
1/31/18,3.74
2/1/18,3.8
2/2/18,3.6
2/5/18,3.48
2/6/18,3.55
2/7/18,3.46
2/8/18,3.42
2/9/18,3.25
2/12/18,3.67
2/13/18,3.81
2/14/18,3.79
2/15/18,3.99
2/16/18,3.84
2/20/18,3.77
2/21/18,3.8
2/22/18,3.76
2/23/18,3.74
2/26/18,3.88
2/27/18,3.79
2/28/18,3.71
3/1/18,3.74
3/2/18,3.8
3/5/18,3.83
3/6/18,3.83
3/7/18,3.93
3/8/18,4
3/9/18,4.02
3/12/18,3.99
3/13/18,3.84
3/14/18,3.84
3/15/18,3.79
3/16/18,3.8
3/19/18,3.79
3/20/18,3.83
3/21/18,3.86
3/22/18,3.86
3/23/18,3.72
3/26/18,3.86
3/27/18,3.78
3/28/18,3.7
3/29/18,3.77
4/2/18,3.67
4/3/18,3.68
4/4/18,3.7
4/5/18,3.71
4/6/18,3.66
4/9/18,3.68
4/10/18,3.78
4/11/18,3.79
4/12/18,3.87
4/13/18,3.98
4/16/18,4.17
4/17/18,4.29
4/18/18,4.25
4/19/18,4.28
4/20/18,4.3
4/23/18,4.28
4/24/18,4.25
4/25/18,4.2
4/26/18,4.33
4/27/18,4.35
4/30/18,4.38
5/1/18,4.39
5/2/18,4.74
5/3/18,4.99
5/4/18,5.32
5/7/18,5.25
5/8/18,5.26
5/9/18,5.49
5/10/18,5.39
5/11/18,5.43
5/14/18,5.47
5/15/18,5.52
5/16/18,5.58
5/17/18,5.71
5/18/18,5.71
5/21/18,5.5
5/22/18,5.54
5/23/18,5.55
5/24/18,5.59
5/25/18,5.57
5/29/18,5.49
5/30/18,5.64
5/31/18,5.64
6/1/18,5.77
6/4/18,5.87
6/5/18,5.95
6/6/18,5.6
6/7/18,5.67
6/8/18,5.62
6/11/18,5.51
6/12/18,5.87
6/13/18,6.16
6/14/18,6.23
6/15/18,6.42
6/18/18,6.47
6/19/18,6.44
6/20/18,6.56
6/21/18,6.67
6/22/18,6.56
6/25/18,6.36
6/26/18,6.52
6/27/18,6.32
6/28/18,6.48
6/29/18,6.41
7/2/18,6.5
7/3/18,6.4
7/5/18,6.38
7/6/18,6.57
7/9/18,6.31
7/10/18,6.2
7/11/18,6.25
7/12/18,6.32
7/13/18,6.23
7/16/18,6.16
7/17/18,6.27
7/18/18,6.3
7/19/18,6.24
7/20/18,6.08
7/23/18,5.96
7/24/18,5.91
7/25/18,5.78
7/26/18,5.77
7/27/18,5.5
7/30/18,5.2
7/31/18,5.33
8/1/18,5.91
8/2/18,6
8/3/18,5.95
8/6/18,6.16
8/7/18,6.28
8/8/18,6.48
8/9/18,6.36
8/10/18,6.43
8/13/18,6.6
8/14/18,6.55
8/15/18,6.31
8/16/18,6.64
8/17/18,6.76
8/20/18,6.75
8/21/18,6.94
8/22/18,7.04
8/23/18,7.47
8/24/18,7.64
8/27/18,7.51
8/28/18,7.49
8/29/18,7.63
8/30/18,7.57
8/31/18,7.7
9/4/18,7.68
9/5/18,7.25
9/6/18,7.2
9/7/18,7.34
9/10/18,7.36
9/11/18,7.4
9/12/18,7.46
9/13/18,7.47
9/14/18,7.6
9/17/18,7.54
9/18/18,7.59
9/19/18,7.38
9/20/18,7.38
9/21/18,7.3
9/24/18,7.2
9/25/18,7.42
9/26/18,7.36
9/27/18,7.39
9/28/18,7.45
10/1/18,7.37
10/2/18,7.41
10/3/18,7.52
10/4/18,7.14
10/5/18,7.2
10/8/18,6.31
10/9/18,6.27
10/10/18,5.78
10/11/18,5.96
10/12/18,6.28
10/15/18,6.18
10/16/18,6.37
10/17/18,6.4
10/18/18,6.01
10/19/18,5.84
10/22/18,6
10/23/18,5.85
10/24/18,5.61
10/25/18,6.42
10/26/18,6.96
10/29/18,6.55
10/30/18,6.83
10/31/18,7.05
11/1/18,7.14
11/2/18,7.22
11/5/18,6.99
11/6/18,6.94
11/7/18,8.1
11/8/18,8.15
11/9/18,8.07
11/12/18,7.72
11/13/18,7.5
11/14/18,7.44
11/15/18,7.55
11/16/18,7.67
11/19/18,6.86
11/20/18,6.72
11/21/18,6.92
11/23/18,6.77
11/26/18,6.84
11/27/18,6.87
11/28/18,7.21
11/29/18,7.32
11/30/18,7.41
12/3/18,7.5
12/4/18,7.21
12/6/18,7.4
12/7/18,7.08
12/10/18,7.53
12/11/18,8.08
12/12/18,8.12
12/13/18,7.74
12/14/18,7.87
12/17/18,7.71
12/18/18,7.82
12/19/18,7.87
12/20/18,7.72
12/21/18,7.14
12/24/18,7.1
12/26/18,7.46
12/27/18,7.87
12/28/18,7.97
12/31/18,8.07
1/2/19,7.76
1/3/19,7.55
1/4/19,7.89
1/7/19,8.47
1/8/19,8.93
1/9/19,8.9
1/10/19,9.09
1/11/19,9.38
1/14/19,9.17
1/15/19,9.5
1/16/19,9.42
1/17/19,9.56
1/18/19,9.69
1/22/19,9.29
1/23/19,9.12
1/24/19,9.31
1/25/19,9.33
1/28/19,9.23
1/29/19,9.31
1/30/19,9.45
1/31/19,9.74
2/1/19,9.92
2/4/19,10.2
2/5/19,8.85
2/6/19,8.92
2/7/19,8.95
2/8/19,9.49
2/11/19,9.3
2/12/19,9.52
2/13/19,9.36
2/14/19,9.53
2/15/19,9.53
2/19/19,9.49
2/20/19,9.16
2/21/19,9.1
2/22/19,8.95
2/25/19,8.59
2/26/19,8.56
2/27/19,8.83
2/28/19,8.98
3/1/19,9.09
3/4/19,9.12
3/5/19,9.2
3/6/19,9.17
3/7/19,8.78
3/8/19,8.83
3/11/19,9.04
3/12/19,9.08
3/13/19,9.28
3/14/19,9.98
3/15/19,9.83
3/18/19,9.87
3/19/19,10.39
3/20/19,10.65
3/21/19,10.87
3/22/19,10.7
3/25/19,11.02
3/26/19,11.12
3/27/19,10.79
3/28/19,10.78
3/29/19,10.94
4/1/19,10.93
4/2/19,11.28
4/3/19,11.32
4/4/19,11.38
4/5/19,11.36
4/8/19,11.43
4/9/19,11.41
4/10/19,11.48
4/11/19,11.45
4/12/19,11.54
4/15/19,11.07
4/16/19,10.65
4/17/19,10.43
4/18/19,10.63
4/22/19,10.85
