Date,Close
1/12/18,112.8
1/16/18,111.92
1/17/18,114.91
1/18/18,114.8
1/19/18,115.48
1/22/18,119.43
1/23/18,118.69
1/24/18,119.67
1/25/18,124.9
1/26/18,129.07
1/29/18,127.3
1/30/18,124.21
1/31/18,127.92
2/1/18,126.28
2/2/18,125.12
2/5/18,118.3
2/6/18,122.14
2/7/18,123.34
2/8/18,118.51
2/9/18,119.55
2/12/18,127.94
2/13/18,126.06
2/14/18,137.56
2/15/18,137.95
2/16/18,137.53
2/20/18,142.78
2/21/18,132.9
2/22/18,134.18
2/23/18,137
2/26/18,136.27
2/27/18,137.66
2/28/18,138.21
3/1/18,136.85
3/2/18,136.75
3/5/18,139.29
3/6/18,141.51
3/7/18,143.68
3/8/18,147.41
3/9/18,149.16
3/12/18,148.15
3/13/18,145.32
3/14/18,146.25
3/15/18,147.41
3/16/18,147.22
3/19/18,145.62
3/20/18,153.11
3/21/18,149.4
3/22/18,145.45
3/23/18,141.66
3/26/18,136.72
3/27/18,128.82
3/28/18,121.6
3/29/18,124.59
4/2/18,122.08
4/3/18,119.37
4/4/18,120.67
4/5/18,120.14
4/6/18,117.42
4/9/18,118.95
4/10/18,122.87
4/11/18,119.53
4/12/18,120.75
4/13/18,117.51
4/16/18,116.94
4/17/18,125.96
4/18/18,127.56
4/19/18,126.67
4/20/18,126.79
4/23/18,122.91
4/24/18,123.14
4/25/18,120.02
4/26/18,124.15
4/27/18,126.62
4/30/18,133.63
5/1/18,127.68
5/2/18,124.81
5/3/18,135.17
5/4/18,136.13
5/7/18,138.56
5/8/18,143.31
5/9/18,146.1
5/10/18,146.23
5/11/18,144.47
5/14/18,142.64
5/15/18,142.5
5/16/18,142.28
5/17/18,146.1
5/18/18,147.06
5/21/18,144.51
5/22/18,138.75
5/23/18,140.83
5/24/18,143.05
5/25/18,143.64
5/29/18,143.29
5/30/18,145.84
5/31/18,148.09
6/1/18,150.8
6/4/18,156.91
6/5/18,161.06
6/6/18,165.36
6/7/18,161.26
6/8/18,162.81
6/11/18,160.24
6/12/18,165.24
6/13/18,165.09
6/14/18,167.94
6/15/18,168.44
6/18/18,172.84
6/19/18,170.61
6/20/18,172.25
6/21/18,164.54
6/22/18,162.53
6/25/18,153.21
6/26/18,155.01
6/27/18,144.7
6/28/18,146.55
6/29/18,145.89
7/2/18,149.42
7/3/18,150.5
7/5/18,152.68
7/6/18,156.81
7/9/18,158.45
7/10/18,158.98
7/11/18,160.98
7/12/18,167.5
7/13/18,166.18
7/16/18,165.35
7/17/18,169
7/18/18,170.48
7/19/18,171.75
7/20/18,171.75
7/23/18,173.26
7/24/18,168.34
7/25/18,173.78
7/26/18,170.29
7/27/18,160.15
7/30/18,148.08
7/31/18,138.21
8/1/18,136.36
8/2/18,143.92
8/3/18,141.87
8/6/18,142.04
8/7/18,141.68
8/8/18,142.7
8/9/18,146.44
8/10/18,149.22
8/13/18,142.87
8/14/18,144.38
8/15/18,138.92
8/16/18,139.16
8/17/18,137.19
8/20/18,135.97
8/21/18,133.44
8/22/18,137.63
8/23/18,137.49
8/24/18,140.58
8/27/18,144.04
8/28/18,145
8/29/18,145.15
8/30/18,144.81
8/31/18,145.67
9/4/18,146.34
9/5/18,139.97
9/6/18,134.13
9/7/18,140.64
9/10/18,142.13
9/11/18,147.76
9/12/18,153.13
9/13/18,155.5
9/14/18,154.77
9/17/18,153.63
9/18/18,162.28
9/19/18,164.6
9/20/18,167.17
9/21/18,161.52
9/24/18,162.18
9/25/18,161.11
9/26/18,162
9/27/18,164.45
9/28/18,164.46
10/1/18,163.42
10/2/18,156.6
10/3/18,160.2
10/4/18,148.91
10/5/18,145.6
10/8/18,140.49
10/9/18,140.22
10/10/18,130.1
10/11/18,128.39
10/12/18,135.2
10/15/18,135.7
10/16/18,145.83
10/17/18,137.37
10/18/18,134.78
10/19/18,127.07
10/22/18,134.37
10/23/18,132.16
10/24/18,122.27
10/25/18,136.99
10/26/18,132.95
10/29/18,128.5
10/30/18,129.14
10/31/18,138.15
11/1/18,144.35
11/2/18,145.55
11/5/18,141.03
11/6/18,140.93
11/7/18,148.19
11/8/18,149.54
11/9/18,140.9
11/12/18,135.54
11/13/18,138.78
11/14/18,142.76
11/15/18,150.09
11/16/18,151.02
11/19/18,133.75
11/20/18,134.35
11/21/18,132.61
11/23/18,134.81
11/26/18,144.44
11/27/18,144.47
11/28/18,149.96
11/29/18,149.04
11/30/18,152.66
12/3/18,156.39
12/4/18,150.2
12/6/18,156.9
12/7/18,146.88
12/10/18,151.5
12/11/18,154.67
12/12/18,160.09
12/13/18,161.06
12/14/18,140.17
12/17/18,129.66
12/18/18,134.39
12/19/18,133.19
12/20/18,127.71
12/21/18,122.41
12/24/18,119.1
12/26/18,130.21
12/27/18,132.4
12/28/18,133.46
12/31/18,138.45
1/2/19,137.6
1/3/19,129.79
1/4/19,138.06
1/7/19,144.39
1/8/19,145.44
1/9/19,148.62
1/10/19,148.27
1/11/19,149.43
1/14/19,149.1
1/15/19,154.3
1/16/19,158.25
1/17/19,157.69
1/18/19,158.43
1/22/19,156.28
1/23/19,156.6
1/24/19,158.41
1/25/19,162.82
1/28/19,159.44
1/29/19,157.11
1/30/19,162.43
1/31/19,168.47
2/1/19,170.59
2/4/19,173.55
2/5/19,173.57
2/6/19,173.6
2/7/19,171.8
2/8/19,175.95
2/11/19,173.17
2/12/19,175.55
2/13/19,172.02
2/14/19,176.52
2/15/19,178.19
2/19/19,181.3
2/20/19,179.21
2/21/19,178.47
2/22/19,183.63
2/25/19,187.5
2/26/19,185.03
2/27/19,189.2
2/28/19,189.15
3/1/19,191.52
3/4/19,186.47
3/5/19,187.5
3/6/19,187.37
3/7/19,186.94
3/8/19,189.76
3/11/19,200.39
3/12/19,202.47
3/13/19,205.51
3/14/19,208.23
3/15/19,205.98
3/18/19,205.77
3/19/19,202.09
3/20/19,201.34
3/21/19,205
3/22/19,198.75
3/25/19,201.45
3/26/19,204.37
3/27/19,200.08
3/28/19,203.45
3/29/19,206.62
4/1/19,206.04
4/2/19,201.46
4/3/19,205.12
4/4/19,194.75
4/5/19,196.65
4/8/19,200.24
4/9/19,203.96
4/10/19,206.5
4/11/19,210.99
4/12/19,214.83
4/15/19,218.03
4/16/19,215.4
4/17/19,217.05
4/18/19,220.72
4/22/19,224.29
